"lon","lat","present"
-117.19377,38.8931842,0
-117.63395,37.7555048,0
-115.2763589,36.9477957,0
-115.4929227,40.1798727,0
-118.00395,40.653659,0
-114.8025242,39.1598606,0
-115.9521789,41.7889927,0
-119.3053669,41.5905187,0
-119.2548979,39.3028567,0
-117.0926751,39.2077202,0
-116.3432079,36.4907307,0
-119.1199346,41.7723066,0
-114.5220782,37.6097121,0
-119.26666,39.3,0
-68.26669,47.57378,0
-68.71072,47.26541,0
-68.51393,47.46469,0
-67.53488,47.07088,0
-67.00915,47.84996,0
-67.67612,47.75451,0
-67.29682,47.07253,0
-66.51451,47.40475,0
-66.21001,47.91594,0
-64.83911,46.99828,0
-65.22097,47.80494,0
-65.29641,47.26688,0
-64.81201,47.61835,0
-67.18408,46.91322,0
-67.5403,46.35704,0
-66.9302,46.40997,0
-66.18177,46.01228,0
-66.01595,46.74246,0
-66.50546,46.52591,0
-65.85627,46.5308,0
-65.79167,46.95989,0
-64.96499,46.73222,0
-64.95069,46.88718,0
-64.29218,45.86972,0
-64.91758,45.72228,0
-67.42583,45.33027,0
-67.34539,45.57721,0
-66.90482,44.60036,0
-66.10086,45.86385,0
-66.65618,45.08596,0
-66.09898,45.27959,0
-66.77426,45.18486,0
-65.79995,45.63438,0
-65.04924,45.76289,0
-65.94536,45.71386,0
-68.2773,47.57713,0
-67.54301,47.08097,0
-66.21001,47.91594,0
-64.81201,47.61835,0
-67.14385,46.83645,0
-65.20786,46.06756,0
-64.875848,46.675734,0
-64.118707,46.182678,0
-64.91758,45.72228,0
-66.25363,45.90808,0
-65.94536,45.71386,0
-67.2937383,46.7431901,0
-67.30655,46.84448,0
-53.4743,46.70801,0
-55.53559,46.93472,0
-52.6783,47.58182,0
-53.49419,47.7166,0
-54.88131,47.58256,0
-55.73472,47.09373,0
-57.62376,47.61596,0
-59.04093,48.52782,0
-59.19222,47.86874,0
-53.08542,48.70126,0
-53.87089,48.64839,0
-55.50898,48.84491,0
-56.78723,48.80759,0
-57.74377,48.17505,0
-58.84443,48.22512,0
-53.88541,49.0163,0
-54.48369,49.26633,0
-55.37649,49.17495,0
-56.0239,49.75178,0
-57.79948,49.85593,0
-56.12527,50.8746,0
-57.34239,50.69045,0
-55.59776,51.37223,0
-56.74013,51.29187,0
-56.666545,51.720739,0
-56.022598,52.329499,0
-56.130612,52.761212,0
-57.572205,53.074371,0
-58.492938,52.703609,0
-58.988921,52.569588,0
-60.362987,53.293302,0
-60.29987,53.29591,0
-65.1431,53.4272,0
-56.82886,53.54743,0
-63.9294,53.5353,0
-64.71288,53.48171,0
-66.52966,53.04657,0
-61.98748,53.11685,0
-59.2751,52.55614,0
-62.948925,53.321747,0
-65.298808,53.4116869,0
-63.873973,53.546377,0
-55.53559,46.93472,0
-54.88036,47.58273,0
-56.982778,49.379968,0
-57.92655,49.4923,0
-56.74056,51.31228,0
-64.9900039,53.438159,0
-57.03025,53.68051,0
-56.36639,51.93558,0
-54.01716,48.49383,0
-58.13215,49.43703,0
-71.8661202,42.9015085,0
-71.0690899,42.9514077,0
-72.1685998,42.8007764,0
-70.9134599,43.2321417,0
-71.686612,43.1841551,0
-71.2880123,43.1980043,0
-71.6191959,43.2494327,0
-71.1982777,43.2499219,0
-71.6070436,43.3742607,0
-71.204272,43.4146177,0
-71.8805982,43.4568165,0
-71.2929175,43.9913408,0
-72.3814817,43.0263963,0
-72.2121162,43.0768236,0
-72.1318885,43.5045711,0
-71.35,44.1166667,0
-71.3885019,44.3571867,0
-71.7063079,44.1798777,0
-71.3190129,44.6075764,0
-71.5868762,44.6832807,0
-71.3006396,44.8672811,0
-71.3746691,44.9972951,0
-71.2050191,44.0894974,0
-71.0680056,42.9513695,0
-71.3537309,44.0969107,0
-75.1462189,39.8314157,0
-75.3494715,39.3852634,1
-75.1074594,39.5314149,0
-75.4913609,39.6822997,0
-74.2280982,39.9994195,0
-74.9720939,39.7769177,1
-74.8443379,39.6956577,1
-74.8571779,39.9721857,0
-74.9255249,39.4166137,1
-74.9307429,40.5089177,1
-74.288646,40.0824665,1
-74.7255729,40.2684307,0
-74.0627799,40.1672217,1
-74.9305639,40.5107877,0
-74.5975039,40.1964127,0
-75.0149169,40.8633847,1
-74.1099179,40.8343707,0
-74.2556528,41.0726673,1
-74.7967659,41.1181687,1
-75.0997599,40.6572687,0
-74.6772749,41.3073947,1
-74.3851971,40.9884812,1
-74.7198716,40.7140195,0
-74.4044889,40.6556297,0
-74.1800609,40.4377267,0
-74.5197857,40.4002128,0
-74.5820889,40.0764087,0
-74.585006,39.7511224,1
-74.5617049,39.4859597,1
-74.5547951,39.2953945,0
-74.9328949,39.0356197,0
-74.2991419,39.6479947,0
-74.4494449,39.8814577,0
-75.4681439,39.6959057,1
-74.913799,39.6694554,1
-74.9865325,39.6866174,0
-74.288631,40.08243,0
-74.924025,40.51139,0
-75.0589721,40.8833603,1
-74.9328949,39.0356197,1
-74.2983884,39.6488431,0
-75.468143,39.6959057,0
-74.9008117,39.0178043,1
-74.421796,39.668937,0
-108.1106179,36.7711947,0
-107.7013619,36.1676097,0
-106.3360529,36.5200127,0
-105.7975849,36.0797837,0
-104.1164099,36.5885417,0
-103.5750419,36.7278337,0
-108.0570609,35.7834627,0
-107.2646486,35.7840111,0
-106.0592719,35.5233697,0
-105.6755989,35.5743487,0
-104.5666667,35.7833333,0
-103.7043529,35.1719727,0
-108.4498979,34.6383511,0
-107.3866879,34.8555917,0
-106.6750109,34.7961467,0
-105.8578143,34.0560923,0
-104.2297055,34.1098564,0
-103.7367849,34.0200567,0
-108.1876061,33.9262784,0
-107.3217132,33.749487,0
-106.6542819,33.8231137,0
-105.8493706,33.6891907,0
-104.8270959,33.0896297,0
-103.6280881,33.3149504,0
-108.1067589,32.3245289,0
-107.8333333,32.3333333,0
-106.7294539,32.3802337,0
-105.7457016,32.9576087,0
-104.3957139,32.6557967,0
-103.6629479,32.8985357,0
-108.9941583,31.9280116,0
-108.9214683,36.6069631,0
-107.4794163,36.4327042,0
-106.9010999,36.6172567,0
-105.29927,36.429871,0
-104.4212339,36.3201947,0
-103.6855999,35.9792717,0
-108.9107183,35.2921949,0
-107.4433369,35.4463117,0
-106.779464,35.7466305,0
-105.3361242,35.6605096,0
-104.4610059,35.3881137,0
-103.6785946,35.8403388,0
-108.7731399,34.4625537,0
-107.7693099,34.0384437,0
-106.1909023,34.5074572,0
-105.1501699,34.0197597,0
-104.9434186,34.7803261,0
-103.4776839,34.4636507,0
-108.7910908,33.644134,0
-107.2197419,33.5104187,0
-106.9502237,33.7152917,0
-105.0706138,33.6810096,0
-104.475157,33.5037118,0
-103.6484449,33.7433287,0
-108.7266319,32.3972197,0
-107.6265249,32.9200137,0
-106.7975929,32.2282717,0
-105.5729156,32.5687748,0
-104.6971728,32.245658,0
-103.1450556,32.8420703,0
-108.3188559,31.9176187,0
-107.5695189,31.8359947,0
-108.1474769,36.7454597,0
-108.1239789,35.2666767,0
-104.3751645,35.6552916,0
-103.5092263,35.4023345,0
-107.2466969,34.8699738,0
-106.8715622,34.1107524,0
-105.8166667,34.05,0
-106.9863819,33.1827307,0
-107.4876559,32.5335077,0
-103.2960129,32.4717827,0
-106.9003714,36.6191539,0
-105.29169,36.3350337,0
-104.7260509,36.6066007,0
-107.443336,35.4463117,0
-108.7904439,34.5445357,0
-107.3003133,34.17281,0
-105.1106501,33.9958055,0
-108.010155,36.8338846,0
-107.0297999,33.1786297,0
-108.523606,34.341296,0
-108.010155,36.8338846,0
-103.9720689,36.7831377,0
-72.6449719,40.7948577,0
-72.7986209,40.8644157,0
-73.3894649,40.8996977,0
-73.5077039,40.6032727,0
-73.2277839,40.7992357,0
-73.6414019,41.2206437,1
-73.6848919,41.3278617,1
-73.9211209,41.9708297,0
-73.9895919,41.7522667,0
-74.3923049,41.2736877,0
-74.4140959,41.3812217,1
-74.0071189,41.8019497,1
-74.5802369,41.5334407,0
-74.3467809,42.0000917,0
-74.5049339,41.4526297,0
-73.4115969,42.3497047,0
-73.3039629,42.7275747,0
-73.9939669,42.3521387,0
-73.6753829,42.3202337,0
-73.8449109,42.9277137,0
-74.1783949,42.3989107,0
-74.1520169,42.4363317,0
-74.8633269,42.6609927,0
-74.9237879,42.3973547,0
-74.4021599,42.6548767,1
-74.1951349,42.7318997,1
-74.4004979,42.4848037,0
-74.1214389,42.1781437,0
-75.1557779,42.5686667,0
-75.9366669,42.3472227,0
-75.5570359,42.3180237,1
-75.7308889,42.5200097,0
-75.8032509,42.0123327,1
-75.0998799,42.4378997,0
-75.4667379,42.9082127,0
-75.6038909,42.4021987,0
-76.6985329,42.9526277,0
-76.0044449,42.3591667,0
-76.1634009,42.2073307,1
-76.8217859,42.7411737,0
-76.2599639,42.5202627,1
-76.9332749,42.8006247,0
-76.6333469,42.5515907,1
-76.0359509,42.0423777,0
-77.9436889,42.2779527,1
-77.8406359,42.5032347,1
-77.1187369,42.8999277,1
-77.2581629,42.7793497,1
-77.2251299,42.6688307,1
-77.5926879,42.7071007,1
-77.5572209,42.9708677,1
-77.9559089,42.6940897,1
-78.8216099,42.6805707,1
-78.6967019,42.9562967,0
-78.1784059,42.6178717,1
-78.8989789,42.2769437,1
-78.3611669,42.5957057,1
-78.1039209,42.6213397,1
-78.9408579,42.0548007,1
-78.2391139,42.4845267,1
-79.2614209,42.5000587,1
-79.4116839,41.9986107,1
-79.0380259,42.5012127,1
-78.8506549,43.0697617,1
-79.0022969,43.2572547,1
-78.1154029,43.1496467,1
-77.9620889,43.1759107,1
-77.4844579,43.1820467,1
-76.6878269,43.2634447,1
-76.0264589,43.1693497,0
-76.0454869,44.0000587,0
-76.0970689,43.6516667,1
-75.0129759,43.6964937,1
-75.2973269,43.3924887,1
-75.9023929,43.4558097,1
-75.5571819,43.6286487,1
-75.1690839,43.7262817,0
-75.0230329,43.4738997,0
-75.6687119,43.1192707,1
-75.4334429,43.0243237,1
-74.3944809,43.6322327,0
-74.9492509,43.6625207,0
-74.4725189,43.7311437,0
-74.2428209,43.9701127,0
-74.3975289,43.5654587,0
-74.2029739,43.3730777,0
-74.7918689,43.7217467,0
-74.0622389,43.6884937,0
-73.3079649,43.2100377,0
-73.4141749,43.2108147,0
-73.5108119,43.0332427,0
-73.7371009,43.6098217,0
-73.7953919,43.5327757,0
-75.4279329,44.3163047,0
-75.1337259,44.8574697,0
-75.4650939,44.6984127,0
-75.0557089,44.4354227,0
-74.9230359,44.1319167,0
-74.5000679,44.5996577,0
-74.1807169,44.4319917,0
-74.7968689,44.0889227,0
-74.7210849,44.5376687,0
-74.7117029,44.6461827,0
-74.4453939,44.1554437,0
-74.4417749,44.8026467,0
-73.7671769,44.1501027,0
-73.7508029,44.7014077,0
-73.8779269,44.8983077,0
-73.4887779,44.4433387,0
-77.4085679,42.6074657,1
-78.5902949,42.0836187,1
-73.5550089,44.8703977,0
-75.7014799,44.1487467,0
-75.3944939,44.2482817,0
-73.7328189,42.8235737,0
-74.9852279,42.0781957,1
-74.9252479,42.5913477,1
-74.4004979,42.4848037,0
-75.6038909,42.4021987,0
-77.840635,42.5032347,1
-78.6972222,42.9563889,0
-76.680291,43.265073,0
-74.85,43.5833333,0
-74.4929809,44.5249717,0
-73.7666667,44.1333333,0
-73.6805499,41.3311577,1
-74.392304,41.2736877,0
-74.0006699,41.8208287,0
-74.6305979,44.1294587,0
-93.98366,61.09635,0
-71.3547222,81.8258333,0
-71.3547222,81.8258333,0
-76.8952778,81.4183333,0
-76.7830556,81.4247222,0
-78.3795679,33.9814607,1
-76.65516,34.95713,1
-77.8775469,34.1327657,1
-78.0716243,34.5342189,1
-78.5992368,34.3209605,1
-79.1965489,34.4625247,1
-75.7751069,35.9070947,1
-76.9029469,35.0480767,1
-76.9799209,35.7365247,1
-77.4434709,35.9691437,1
-77.7112775,35.2819414,1
-78.3220803,35.6755372,1
-78.0698959,35.4161407,1
-79.4688523,35.9898149,1
-79.7044966,35.917637,1
-80.9241249,35.6938367,0
-80.2919201,35.2194291,1
-81.3806159,35.3816897,0
-81.9431229,35.9588997,0
-82.6803659,35.2667187,1
-82.4915559,35.6482007,1
-83.8316649,35.4291357,1
-76.9786679,36.3581287,1
-77.9795614,36.2540309,1
-78.4863356,36.0593305,1
-79.8547069,36.3779757,0
-80.6415019,36.2898447,1
-81.1034324,36.1431731,1
-75.8930969,36.2551567,1
-83.2186082,35.316016,1
-81.8815194,36.0168463,1
-78.2125169,33.9225168,1
-79.2005609,34.4715967,1
-75.8611599,35.8639187,1
-76.9044781,35.0476517,1
-76.9896438,35.6919219,1
-81.0657464,35.8549613,0
-81.6361686,35.3743051,0
-81.6405339,35.8278747,1
-82.4803436,35.5865273,1
-76.9786679,36.3581287,1
-79.8498737,36.3766523,1
-75.9,36.25,0
-76.8406017,34.9312881,1
-77.6299645,34.7739701,1
-77.7928721,34.5909333,1
-78.0548779,34.4014777,1
-78.5809019,34.8933417,1
-79.8554411,34.8475995,1
-76.543981,35.4900673,0
-77.7211309,35.8648907,1
-77.1960299,35.1020237,1
-78.9085878,35.5245603,1
-78.0169365,35.3169181,1
-79.3605889,35.1749417,1
-79.8019587,35.3388703,1
-80.6631699,35.2425117,0
-80.7208082,35.9287265,1
-81.4564775,35.5089219,0
-81.4548416,35.4626322,0
-82.6486108,35.9105725,1
-82.3863829,35.2966047,1
-84.0448309,35.1673667,1
-76.7205313,36.2872477,1
-77.8356539,35.9991587,1
-78.9520912,36.0899346,1
-79.6916268,36.2588525,1
-80.6901489,36.3382527,1
-81.5907129,36.2714197,1
-75.9399429,36.3208497,0
-76.4471289,36.1444727,1
-77.3771141,36.5332729,1
-78.4392029,36.4516207,1
-79.4955592,36.2956484,1
-80.5361312,36.4958508,1
-81.4877504,36.5567273,1
-80.6053549,36.3460787,0
-79.1152367,36.4747308,1
-78.2113363,36.176991,1
-77.694212,36.4653338,1
-76.0089199,36.1860407,0
-83.9654629,34.9969557,1
-82.8386369,35.1436807,1
-82.0002509,35.2125177,0
-80.8610815,35.6825702,0
-77.1960089,35.1020747,1
-78.052876,35.2683392,1
-77.2310819,35.7523027,1
-79.3606499,35.1749287,1
-79.2812189,34.9528807,1
-78.8536599,34.9303027,1
-77.3607189,34.9002767,1
-79.3326419,35.5906977,1
-77.0602263,35.2437321,1
-75.9245906,36.4199384,0
-76.996044,35.266597,1
-79.3092799,35.0090297,1
-77.0695279,35.0457687,1
-76.9359209,34.7300597,1
-79.8933019,35.3008077,1
-76.5500199,36.5503967,1
-83.1013189,35.7720827,1
-82.6432199,35.4069697,1
-82.1982639,35.7697307,1
-81.7896509,35.8568197,1
-83.2023406,35.0399431,1
-83.6042224,35.2232814,1
-83.8530349,35.2345817,1
-77.0140105,35.6115051,1
-78.3944444,34.125,1
-76.9257639,35.2353943,1
-76.9833333,36.45,1
-83.294801,35.516915,1
-97.6746757,46.1531849,0
-97.0100549,46.4854717,0
-98.4812089,46.7477197,0
-98.6828159,46.3406907,0
-99.4688039,46.8060287,0
-99.4821999,46.1428537,0
-97.6029243,47.845638,0
-97.4077439,47.9619307,0
-98.2439809,47.4859247,0
-98.4885929,47.1679867,0
-99.6292032,47.0675197,0
-99.0545676,47.0807973,0
-97.1848759,48.7529697,0
-97.5356201,48.4560524,0
-98.4333597,48.02897,0
-98.7246389,48.2818817,0
-99.6133701,48.7474635,0
-99.3513109,48.2672307,0
-100.5587399,47.2727187,0
-100.7953029,46.2845877,0
-102.8519519,46.9484737,0
-102.6094959,47.4987607,0
-101.6472319,48.4447167,0
-101.5405509,48.8647667,0
-103.1250563,48.1143616,0
-102.4614329,48.2692787,0
-96.7567323,46.4129929,0
-100.6573939,48.4004127,0
-101.4143059,46.4439717,0
-103.431806,46.198459,0
-101.9319632,47.4076426,0
-103.3213579,47.2340597,0
-103.5450979,47.6171277,0
-101.6387111,45.9442265,0
-103.9865945,46.7309876,0
-102.0608219,46.1041487,0
-101.9283519,46.7758047,0
-103.0592269,48.5899857,0
-102.6906819,48.6621167,0
-102.0433499,47.9776527,0
-101.5077209,47.7465897,0
-100.0542839,47.6462687,0
-100.1056369,46.6039277,0
-100.2489187,48.8496871,0
-98.797372,46.7251818,0
-97.316075,48.717625,0
-98.433359,48.02897,0
-100.7951918,46.2845786,0
-96.75673,46.42754,0
-101.4765709,46.4874487,0
-61.33859,46.12688,0
-60.52314,47.01885,0
-60.9298,46.7198,0
-60.73225,45.58382,0
-60.63001,45.79803,0
-60.33924,46.15386,0
-61.82158,45.38832,0
-61.58351,45.15381,0
-62.21257,45.2679,0
-62.11729,45.68557,0
-62.00449,45.193689,0
-63.44884,45.29564,0
-63.55918,45.71858,0
-63.70125,45.42752,0
-63.9122,45.65198,0
-64.68647,45.10326,0
-64.04303,45.98404,0
-64.23027,45.82071,0
-63.73526,44.50176,0
-63.69892,44.69807,0
-62.5792,44.9369,0
-63.54984,44.85273,0
-64.61365,44.73024,0
-64.45683,44.72977,0
-64.46916,44.52484,0
-66.207746,44.085686,0
-65.46909,44.75239,0
-66.07463,44.49854,0
-65.92385,44.11857,0
-65.27762,44.34565,0
-65.24425,43.79576,0
-65.62198,43.41355,0
-62.723184,45.007133,0
-66.158541,43.806964,0
-63.44884,45.29564,0
-63.688123,44.807447,0
-64.4497,44.73714,0
-63.238844,44.932077,0
-84.3898389,41.5501237,0
-84.1216579,41.3867557,0
-84.5147859,41.6511517,0
-82.9962929,41.0376017,0
-83.087075,41.4427171,0
-83.2608719,41.5380767,0
-83.7075339,41.1974257,0
-82.2354939,41.2506217,1
-82.6455149,41.1694157,0
-82.7867429,41.1648877,1
-81.002582,41.1788496,1
-81.1002789,41.2820227,1
-81.0750897,41.4687714,1
-81.8352349,41.3154557,1
-80.7420743,41.6803821,1
-80.9900079,41.3710349,1
-84.1838359,40.4824537,0
-84.1972889,40.9809757,0
-84.1745919,40.0762987,0
-84.7793129,40.2671711,0
-83.7262559,40.1540697,0
-83.6735259,40.6744266,0
-83.5725179,40.7097397,0
-83.0386289,40.5642137,1
-83.2978987,40.246894,0
-82.6249903,40.4606653,1
-82.1083506,40.8786396,1
-82.9285889,40.0798127,0
-82.7639629,40.4600977,0
-82.0294509,39.9930387,1
-81.1683844,40.6059796,1
-81.8418429,40.6455357,0
-81.5000079,40.2459467,0
-81.8999167,40.1062833,1
-81.4172439,40.1033447,0
-81.8823399,40.0700447,0
-80.7678799,40.2788528,1
-80.9062269,40.9301837,1
-84.3980039,39.6578707,0
-84.6179359,39.2921467,0
-84.6652972,39.493375,0
-84.0114069,39.4892987,0
-83.8637013,39.3611652,0
-83.8167579,39.4776857,0
-83.4663239,39.8497537,0
-83.8036269,39.6821707,0
-83.9067219,39.8925897,0
-82.6751939,39.1991097,1
-82.1680389,39.3166637,1
-82.9107789,39.1527143,1
-82.5305735,39.9655986,1
-82.2853793,39.2309737,1
-81.3554829,39.4158977,1
-81.5807429,39.5671857,1
-81.8827139,39.2701767,1
-81.6718899,39.8938347,1
-83.7588579,38.9081057,0
-83.4163514,38.6696358,1
-82.7884369,38.8817267,1
-82.4223789,38.6500007,0
-83.4580032,41.5440972,0
-82.6332099,41.1609237,1
-82.8822098,41.4083645,0
-81.0505989,41.3256857,1
-81.956725,41.2747817,0
-84.1360999,40.0778757,0
-82.8994756,40.0945941,1
-81.5841149,40.3076787,1
-81.4172305,40.1037173,1
-81.8823399,40.0700447,0
-80.5379536,40.9118093,1
-84.2514604,39.6680438,0
-84.0134234,39.4989563,0
-83.8484908,39.5569036,0
-83.4658472,39.8496832,0
-83.9166709,39.8881087,0
-81.5807429,39.5671857,1
-82.4578029,38.6295227,1
-81.8718895,40.2967664,1
-82.6150863,38.6865963,1
-83.1875069,38.6574767,1
-82.2847853,39.3200896,1
-82.7626109,39.3754092,1
-82.9220429,39.1798097,1
-81.8838039,39.4318937,1
-83.2106382,39.2280901,1
-82.3344147,40.6382548,1
-83.1869915,38.649962,1
-94.7071599,34.5662622,1
-95.7740762,34.7512366,0
-95.8166667,34.95,0
-96.2103339,34.5060197,0
-96.828193,34.448321,0
-97.8587639,34.3763427,0
-97.2128782,34.1364298,0
-98.5401769,34.1880867,0
-98.4175119,34.3044237,0
-99.7137839,34.9151007,0
-94.8876259,35.8426817,0
-95.6484468,35.1693515,0
-95.7806629,35.1738817,0
-96.434896,35.1013362,1
-96.1218109,35.7262277,0
-97.478191,35.551189,0
-97.4236139,35.1750957,0
-98.1282339,35.0432357,0
-98.6006019,35.8994217,0
-99.7351069,35.4656557,0
-99.8852919,35.2628247,0
-94.6982489,36.9292257,1
-95.1256319,36.9173437,0
-95.8134099,36.4091897,0
-96.1208799,36.5716557,0
-96.0624096,36.7671854,0
-97.6037139,36.2318987,0
-97.8572699,36.8835027,0
-98.9120329,36.1876257,0
-98.9715489,36.6600227,0
-99.3626644,36.9436159,0
-99.7284459,36.7098467,0
-101.2240449,36.6018107,0
-102.7866028,36.5876204,0
-100.6138549,36.8049077,0
-94.5655139,33.9247807,1
-94.9309459,34.5280637,1
-95.7650614,34.1276469,0
-96.0230859,34.2294157,0
-97.4574519,34.4198537,0
-98.9547729,34.8702507,0
-99.9762579,34.9870807,0
-94.4560837,35.2307747,0
-95.5709839,35.7256547,0
-96.2929845,35.9702777,0
-97.6918713,35.7693995,0
-98.3945919,35.3485437,0
-99.0221019,35.5805137,0
-94.6654907,36.3215256,0
-95.6865475,36.2929021,0
-96.3635719,36.7524787,0
-97.6223289,36.5492127,0
-98.1634589,36.6516197,0
-99.5786444,36.2392945,0
-100.3431859,36.5291627,0
-101.1876829,36.7764517,0
-102.2655719,36.7771067,0
-95.3548669,34.5284297,1
-97.8588019,34.3763967,0
-96.0493689,36.3614547,0
-98.9119712,36.1875909,0
-98.3946159,35.3630177,0
-94.6223207,34.7654129,1
-98.5225,34.73613,0
-98.2656382,34.782328,0
-98.4050105,34.7098556,0
-98.3489079,34.6469377,0
-94.78207,34.2484599,1
-94.653845,34.3930749,1
-98.7819333,34.7527798,0
-98.463553,34.7246127,0
-79.33581,42.89129,0
-80.37183,42.67885,1
-81.36348,42.84365,0
-82.72987,42.11611,0
-79.91673,43.95838,0
-79.76023,43.55513,0
-80.85084,43.09018,0
-80.73789,43.66958,0
-81.69966,43.83194,0
-81.5323,43.77228,0
-75.58905,44.94773,0
-76.7748,44.26177,0
-76.27372,44.79355,0
-77.37166,44.0782,0
-77.00984,44.35414,0
-78.39805,44.20242,0
-78.13916,44.5673,0
-79.64115,44.72102,0
-79.18866,44.33724,0
-80.74133,44.593,0
-80.50943,44.30489,0
-81.23315,44.3202,0
-74.96719,45.17213,0
-75.2704,45.40365,0
-76.91573,45.56464,0
-77.74688,45.50222,0
-78.81472,45.26464,0
-79.79383,45.21508,0
-82.24279,42.70078,0
-92.93138,49.69784,0
-93.09186,49.85182,0
-91.47084,48.70389,0
-80.15643,48.30531,0
-89.9916,48.23844,0
-89.60811,48.10345,0
-88.80387,48.33813,0
-81.73699,45.78934,0
-80.38245,45.61226,0
-79.0951,46.27446,0
-80.49401,46.10466,0
-81.0744,46.46614,0
-83.2666667,46.4666667,1
-83.86899,49.46057,0
-79.87304,48.282,0
-78.88372,46.09071,0
-88.31655,49.30887,0
-79.71763,47.47971,0
-80.64434,47.53101,0
-82.29428,46.46036,0
-77.45918,45.29436,0
-78.115357,44.83456,0
-79.62024,45.11569,0
-93.63376,48.84596,0
-94.24841,49.72531,0
-94.34563,50.75942,0
-91.63402,49.4053,0
-81.59532,44.16737,0
-82.83119,45.81092,0
-84.36007,46.74974,0
-86.48751,49.93055,0
-85.79199,49.15011,0
-84.55784,48.08636,0
-84.45,47.2833333,0
-81.49504,49.48807,0
-92.89039,48.72237,0
-94.16309,48.67914,0
-82.49749,49.42947,0
-84.85718,49.20893,0
-87.66641,49.6692,0
-83.0283217,48.9964132,0
-85.75901,48.71426,0
-82.35347,48.24119,0
-81.62911,48.59423,0
-83.40872,47.84508,0
-82.76081,47.59042,0
-81.84715,47.47247,0
-86.52915,48.76324,0
-92.65855,50.03702,0
-80.86188,49.05874,0
-91.434,50.779,0
-79.86102,49.01445,0
-76.62126,45.47674,0
-83.992961,48.357377,0
-91.505532,52.621934,0
-90.04333,52.06166,0
-93.73515,51.67225,0
-79.889063,43.67507,0
-76.36333,44.845,0
-77.37166,44.0782,0
-78.38749,44.20486,0
-78.07563,44.2882,0
-79.18377,44.33161,0
-80.47478,44.31213,0
-74.96719,45.17213,0
-76.91573,45.56464,0
-78.99547,45.32436,0
-82.24228,42.71393,0
-92.44316,49.61092,0
-93.09186,49.85182,0
-91.58855,48.76078,0
-81.00911,46.6854,0
-83.55051,46.29842,0
-83.41263,46.89434,0
-83.22585,46.28335,0
-86.48751,49.93055,0
-84.717631,48.007845,0
-82.368443,49.400169,0
-82.4583,48.00984,0
-81.69566,48.817,0
-83.94054,47.6037,0
-80.419331,49.463521,0
-83.081725,48.260661,0
-90.569433,52.308427,0
-79.29061,43.0067,0
-80.90625,42.8294,1
-81.65363,42.94872,0
-82.07418,42.51585,0
-79.97389,43.87942,0
-80.20405,43.14654,0
-80.53841,43.54414,0
-81.15629,43.3777,0
-81.19779,43.81091,0
-75.97061,44.7746,0
-76.67859,44.54259,0
-76.54203,44.65798,0
-77.40555,44.35817,0
-77.54573,44.88081,0
-77.36666,44.26666,0
-77.94807,44.75801,0
-79.57067,44.99081,0
-79.96892,44.02166,0
-80.01264,44.43382,0
-80.5354,44.06255,0
-74.46666,45.5,0
-75.55894,45.17238,0
-76.11583,45.4745,0
-77.41658,45.99484,0
-78.32305,45.96753,0
-79.39401,45.70066,0
-82.24228,42.71393,0
-92.66358,49.67308,0
-92.92583,49.69388,0
-91.21092,48.75364,0
-81.0119,48.58061,0
-90.07761,48.62877,0
-89.70012,48.29369,0
-88.86997,48.92331,0
-90.07091,48.38307,0
-80.2726,45.52651,0
-79.12274,46.63321,0
-80.7571,46.65418,0
-81.60643,46.79556,0
-81.35751,46.2839,0
-81.75322,46.28602,0
-80.30557,46.73137,0
-80.41601,46.36231,0
-88.95537,49.4278,0
-79.77074,47.98789,0
-80.69264,47.95967,0
-82.816968,46.655374,0
-77.69696,45.07573,0
-78.50863,45.04637,0
-79.03329,45.21232,0
-93.22021,48.69062,0
-94.71417,49.97444,0
-89.12747,48.86142,0
-91.60148,49.95209,0
-87.10387,48.97377,0
-85.27316,48.59287,0
-84.88534,48.28129,0
-86.94987,49.7346,0
-85.90732,49.73529,0
-84.58353,47.23984,0
-93.79176,49.83848,0
-92.4053,49.97623,0
-90.43318,49.09412,0
-90.76619,49.52239,0
-90.17939,49.87251,0
-84.14751,49.95695,0
-87.30345,49.69825,0
-89.9296,49.67662,0
-89.35359,49.16465,0
-89.16376,49.83774,0
-87.00694,49.6798,0
-81.84851,48.23833,0
-86.17162,49.43124,0
-85.80488,49.48613,0
-81.18437,47.63472,0
-81.66778,47.74664,0
-84.09994,49.05735,0
-93.97738,50.16618,0
-93.20644,50.1338,0
-93.23289,50.63737,0
-93.76558,50.79138,0
-90.69727,50.22283,0
-89.15741,50.0685,0
-88.58442,50.49552,0
-87.13772,50.40678,0
-86.54783,50.13923,0
-90.16285,51.47852,0
-89.8909,51.64789,0
-89.89654,48.59799,0
-82.39014,47.53904,0
-79.66226,46.01461,0
-79.79732,46.97588,0
-82.16123,45.82761,0
-81.71461,45.22934,0
-81.12374,44.78065,0
-80.63047,43.89873,0
-78.36907,43.98663,0
-79.29061,43.0067,0
-81.46543,42.63457,0
-75.2704,45.40365,0
-79.97389,43.87942,0
-80.22835,43.38382,0
-76.67859,44.54259,0
-76.60416,44.51333,0
-77.67097,44.50763,0
-78.75868,44.7436,0
-78.56487,44.52238,0
-79.04431,44.58798,0
-74.71319,45.15846,0
-75.92689,45.23886,0
-76.64427,45.35502,0
-77.02318,45.37971,0
